age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,poutcome,y
33,management,married,tertiary,0,752,1,0,cellular,104,4,unknown,0
49,technician,divorced,tertiary,0,917,0,0,cellular,165,6,unknown,0
34,entrepreneur,married,secondary,0,223,0,1,cellular,103,6,unknown,0
33,technician,divorced,secondary,0,370,1,0,cellular,145,4,unknown,0
57,blue-collar,married,primary,0,856,0,0,cellular,194,6,unknown,0
34,technician,married,tertiary,0,0,0,0,cellular,68,4,unknown,0
55,housemaid,married,primary,0,578,0,0,cellular,189,2,unknown,0
39,management,married,secondary,0,11835,1,0,cellular,744,2,unknown,1
59,retired,married,secondary,0,1980,0,0,cellular,185,2,unknown,0
32,technician,single,tertiary,0,300,0,0,cellular,163,2,unknown,0
53,management,married,tertiary,0,0,0,0,cellular,608,2,unknown,1
36,management,single,tertiary,0,741,0,0,cellular,214,2,unknown,0
31,management,divorced,tertiary,0,416,0,0,cellular,33,2,unknown,0
46,technician,divorced,secondary,0,256,0,0,cellular,105,2,unknown,0
58,management,married,tertiary,0,889,0,0,cellular,121,2,unknown,0
50,services,married,secondary,0,1,0,0,telephone,80,10,unknown,0
46,services,married,secondary,0,2703,0,0,cellular,211,6,unknown,0
58,retired,married,primary,0,0,0,0,cellular,566,2,unknown,0
31,management,single,tertiary,0,498,0,0,cellular,182,2,unknown,0
49,services,married,secondary,0,653,0,0,cellular,317,2,unknown,0
30,management,married,tertiary,0,2960,0,0,cellular,370,4,unknown,0
37,management,single,secondary,0,24,1,1,cellular,232,4,unknown,0
59,services,married,secondary,0,108,0,0,cellular,120,4,unknown,0
43,technician,married,secondary,0,3723,1,0,cellular,134,4,unknown,0
38,technician,divorced,secondary,0,410,0,0,cellular,63,6,unknown,0
55,technician,single,secondary,0,149,1,0,cellular,103,15,unknown,0
30,management,single,tertiary,0,725,0,0,cellular,69,4,unknown,0
39,management,married,secondary,0,215,0,0,cellular,1141,4,unknown,1
33,management,married,tertiary,0,299,0,0,cellular,378,4,unknown,0
48,blue-collar,married,secondary,0,794,0,0,cellular,135,6,unknown,0
41,management,married,secondary,0,456,1,0,cellular,734,4,unknown,1
41,technician,single,secondary,0,134,0,1,cellular,153,4,unknown,0
53,self-employed,married,tertiary,0,217,0,0,cellular,121,5,unknown,0
47,technician,married,tertiary,0,1127,0,0,cellular,133,6,unknown,0
55,blue-collar,married,primary,0,1512,0,0,cellular,262,4,unknown,0
32,management,single,secondary,0,2018,0,0,cellular,1238,1,unknown,1
36,housemaid,single,secondary,0,28,0,1,cellular,149,2,unknown,0
32,technician,married,secondary,0,999,0,0,cellular,382,3,unknown,0
40,technician,married,secondary,1,32,1,0,cellular,55,4,unknown,0
34,management,single,tertiary,0,421,0,0,cellular,383,3,unknown,0
37,technician,married,tertiary,1,-681,1,1,cellular,280,3,unknown,0
34,management,married,tertiary,0,1273,0,0,unknown,93,2,unknown,0
32,management,married,tertiary,0,713,1,0,cellular,76,7,unknown,0
35,management,married,tertiary,0,569,0,0,cellular,121,3,unknown,0
38,self-employed,single,tertiary,0,982,0,0,cellular,176,3,unknown,0
37,management,married,tertiary,0,0,0,0,cellular,187,4,unknown,0
53,management,divorced,secondary,0,112,0,1,cellular,246,3,unknown,0
57,retired,married,secondary,0,13834,0,0,cellular,107,1,unknown,0
48,technician,divorced,secondary,0,353,0,0,cellular,132,1,unknown,0
35,technician,married,tertiary,0,22,0,0,cellular,109,1,unknown,0
30,management,single,tertiary,0,1191,0,0,cellular,381,4,unknown,0
31,management,married,tertiary,0,4945,0,0,cellular,445,1,unknown,0
40,technician,married,secondary,0,4186,0,0,cellular,129,1,unknown,0
47,services,married,primary,0,206,0,0,cellular,71,3,unknown,0
35,technician,married,secondary,0,289,1,0,cellular,80,10,unknown,0
31,management,married,secondary,0,0,0,0,cellular,720,1,unknown,1
35,management,single,tertiary,1,-1980,1,1,cellular,227,1,unknown,0
30,technician,single,tertiary,0,2784,0,0,cellular,161,1,unknown,0
42,management,married,tertiary,0,187,0,0,cellular,64,1,unknown,0
32,technician,single,tertiary,0,741,1,0,cellular,238,1,unknown,0
45,admin.,married,secondary,0,111,1,0,cellular,173,1,unknown,0
33,technician,married,secondary,0,1166,0,0,cellular,90,3,unknown,0
59,blue-collar,married,primary,0,914,0,0,cellular,139,8,unknown,0
37,management,married,tertiary,0,2672,1,0,cellular,549,1,unknown,0
40,self-employed,married,tertiary,0,271,1,0,cellular,265,4,unknown,0
32,technician,single,tertiary,0,1100,1,1,cellular,67,1,unknown,0
32,management,married,tertiary,0,1086,0,0,cellular,379,3,unknown,0
51,technician,single,secondary,0,8538,1,0,cellular,126,2,unknown,0
31,blue-collar,married,secondary,0,-204,1,1,cellular,429,7,unknown,0
33,technician,married,tertiary,0,2586,0,0,cellular,117,3,unknown,0
37,technician,single,secondary,0,4,0,0,cellular,933,1,unknown,1
59,retired,married,primary,1,-13,0,0,cellular,77,1,unknown,0
32,management,married,tertiary,0,1208,0,0,cellular,221,3,unknown,0
30,technician,single,tertiary,0,4459,0,0,cellular,149,2,unknown,0
38,technician,married,tertiary,0,-3,0,0,cellular,148,3,unknown,0
52,admin.,married,secondary,0,7742,0,0,cellular,149,3,unknown,0
32,housemaid,married,secondary,0,3832,0,0,cellular,80,3,unknown,0
37,management,married,tertiary,0,825,1,0,cellular,214,5,unknown,0
34,technician,single,secondary,0,4676,0,0,cellular,248,3,unknown,0
30,management,single,tertiary,0,6493,0,0,cellular,132,5,unknown,0
33,technician,single,tertiary,0,443,0,0,cellular,240,5,unknown,0
32,technician,single,tertiary,0,543,0,0,cellular,385,3,unknown,0
30,management,married,tertiary,0,1882,1,0,cellular,249,5,unknown,0
43,unemployed,married,secondary,0,223,0,0,cellular,200,4,unknown,0
31,technician,single,secondary,0,2,0,1,cellular,104,4,unknown,0
43,management,married,secondary,0,2411,1,0,cellular,124,7,unknown,0
31,management,married,tertiary,0,3739,0,0,cellular,117,3,unknown,0
31,self-employed,single,secondary,0,762,0,0,cellular,312,3,unknown,0
47,services,married,secondary,0,24,0,0,cellular,271,3,unknown,0
49,management,married,tertiary,0,4594,0,0,cellular,157,3,unknown,0
32,management,single,tertiary,0,1434,0,0,cellular,1144,3,unknown,0
30,technician,single,tertiary,0,290,0,0,cellular,485,5,unknown,0
56,services,divorced,secondary,0,476,0,0,cellular,67,7,unknown,0
59,technician,married,secondary,0,478,0,0,cellular,108,5,unknown,0
47,retired,married,secondary,0,-71,1,0,cellular,293,5,unknown,0
30,technician,married,tertiary,0,8351,0,0,cellular,345,3,unknown,0
50,blue-collar,married,primary,0,0,0,0,cellular,72,5,unknown,0
42,management,married,tertiary,0,1161,0,0,cellular,101,5,unknown,0
53,self-employed,married,primary,0,2639,0,0,cellular,304,4,unknown,0
51,blue-collar,married,primary,0,541,0,0,cellular,663,3,unknown,1
43,management,married,tertiary,0,8,0,0,cellular,95,4,unknown,0
36,technician,divorced,secondary,0,487,0,1,cellular,268,3,unknown,0
31,technician,married,secondary,0,30,0,0,telephone,133,5,unknown,0
55,unknown,married,secondary,0,1785,0,0,cellular,339,3,unknown,0
34,management,married,tertiary,0,519,0,0,cellular,57,3,unknown,0
37,technician,married,secondary,0,5287,1,1,cellular,209,2,unknown,0
40,management,divorced,tertiary,0,3426,0,0,cellular,94,3,unknown,0
41,management,married,tertiary,0,0,0,0,cellular,1242,5,unknown,1
59,retired,married,tertiary,0,1296,0,0,cellular,862,11,unknown,0
55,services,married,secondary,0,2120,0,0,cellular,236,3,unknown,0
39,technician,married,secondary,0,3663,0,0,cellular,230,3,unknown,0
35,technician,single,secondary,0,354,0,0,cellular,444,3,unknown,1
59,retired,married,secondary,0,5219,0,0,cellular,239,3,unknown,0
48,blue-collar,married,primary,0,719,0,1,cellular,418,5,unknown,1
46,technician,divorced,tertiary,0,0,1,0,cellular,249,5,unknown,0
50,self-employed,married,secondary,0,111,0,0,cellular,277,3,unknown,0
38,services,single,secondary,0,9609,1,0,cellular,1687,9,unknown,0
57,blue-collar,married,secondary,0,14093,0,0,cellular,231,5,unknown,0
35,management,single,tertiary,0,863,0,0,cellular,481,2,unknown,0
53,retired,divorced,secondary,0,451,0,1,cellular,277,5,unknown,0
34,management,married,tertiary,0,1054,0,0,cellular,101,3,unknown,0
44,technician,divorced,secondary,0,12,0,0,cellular,295,3,unknown,0
30,technician,single,secondary,0,3927,1,0,cellular,247,1,unknown,0
53,blue-collar,married,primary,0,1301,0,0,cellular,164,1,unknown,0
58,retired,married,secondary,0,11,0,0,cellular,270,1,unknown,0
34,management,married,tertiary,0,828,0,1,cellular,1080,3,unknown,1
38,technician,married,tertiary,0,-267,0,0,cellular,220,1,unknown,0
34,management,married,tertiary,0,2657,1,0,cellular,159,3,unknown,0
33,management,single,tertiary,0,4782,1,0,cellular,217,1,unknown,0
50,management,married,tertiary,0,412,1,1,cellular,40,5,unknown,0
56,unknown,married,unknown,0,15088,0,0,cellular,179,4,unknown,0
31,technician,single,secondary,0,433,0,0,cellular,1504,2,unknown,0
50,management,married,tertiary,0,1859,0,0,cellular,85,5,unknown,0
45,blue-collar,married,primary,0,6753,0,0,cellular,48,9,unknown,0
34,technician,single,tertiary,0,1039,0,0,cellular,342,3,unknown,0
33,unknown,married,secondary,0,335,0,0,cellular,566,7,unknown,0
52,technician,married,secondary,0,989,0,0,cellular,356,1,unknown,0
32,management,single,tertiary,0,715,0,0,cellular,159,1,unknown,0
44,management,married,tertiary,0,-61,0,0,cellular,1015,1,unknown,0
47,blue-collar,married,secondary,0,2787,0,0,cellular,479,1,unknown,1
40,technician,married,secondary,0,1716,1,0,cellular,226,8,unknown,0
59,admin.,divorced,secondary,0,636,0,0,cellular,91,4,unknown,0
30,management,single,tertiary,0,115,0,0,cellular,154,2,unknown,0
30,housemaid,single,tertiary,0,3362,0,0,cellular,101,2,unknown,0
50,technician,divorced,secondary,0,3656,0,0,cellular,509,2,unknown,0
32,technician,married,secondary,0,1568,0,0,cellular,161,6,unknown,0
46,unemployed,married,secondary,0,2551,0,0,cellular,645,2,unknown,1
32,management,divorced,tertiary,0,948,0,0,cellular,204,2,unknown,0
59,management,married,tertiary,0,37,0,0,cellular,64,9,unknown,0
60,retired,married,secondary,0,2722,0,0,cellular,506,2,unknown,1
57,retired,married,primary,0,-12,0,1,cellular,80,8,unknown,0
58,retired,married,secondary,0,764,0,0,cellular,219,4,unknown,0
39,technician,married,secondary,0,52,0,0,cellular,96,2,unknown,0
31,technician,single,secondary,0,826,1,0,cellular,246,2,unknown,0
36,management,married,tertiary,0,171,0,0,cellular,92,2,unknown,0
56,blue-collar,married,secondary,0,2395,0,0,cellular,150,2,unknown,0
51,admin.,married,secondary,0,1535,0,0,cellular,359,2,unknown,0
33,management,married,tertiary,0,685,0,0,cellular,72,2,unknown,0
35,technician,married,secondary,0,482,0,0,cellular,138,2,unknown,0
56,retired,married,secondary,0,-113,1,1,cellular,614,2,unknown,0
44,self-employed,married,primary,0,4,0,0,cellular,327,2,unknown,0
49,blue-collar,divorced,primary,0,1280,0,1,cellular,144,2,unknown,0
44,technician,divorced,secondary,0,0,0,0,cellular,56,2,unknown,0
54,management,married,tertiary,0,3020,0,0,cellular,106,2,unknown,0
33,management,divorced,tertiary,0,-336,0,0,cellular,75,2,unknown,0
31,management,single,tertiary,0,30,0,0,cellular,348,2,unknown,0
37,management,married,secondary,0,0,0,0,cellular,132,2,unknown,0
33,management,married,tertiary,0,855,1,1,cellular,191,2,unknown,0
30,management,married,tertiary,0,646,0,0,cellular,99,2,unknown,0
49,self-employed,married,secondary,0,1103,0,0,cellular,428,2,unknown,0
31,management,single,tertiary,0,123,0,0,cellular,82,2,unknown,0
33,technician,married,tertiary,0,980,0,0,cellular,172,2,unknown,0
48,management,single,tertiary,0,5904,1,0,cellular,127,2,unknown,0
39,management,married,secondary,0,1880,0,0,cellular,768,2,unknown,1
30,management,divorced,tertiary,0,317,0,0,cellular,72,2,unknown,0
46,entrepreneur,married,secondary,0,-880,0,1,cellular,185,2,unknown,0
41,technician,single,secondary,0,297,0,1,cellular,140,2,unknown,0
57,blue-collar,married,primary,0,2112,0,0,cellular,1134,2,unknown,1
49,admin.,married,secondary,0,300,0,0,cellular,76,2,unknown,0
54,housemaid,married,primary,0,212,0,0,cellular,81,4,unknown,0
30,housemaid,married,secondary,0,0,0,0,cellular,91,2,unknown,0
31,management,single,tertiary,0,573,0,0,cellular,138,2,unknown,0
30,management,single,tertiary,0,220,0,1,cellular,111,2,unknown,0
35,management,married,tertiary,0,100,0,0,cellular,120,2,unknown,0
35,management,married,tertiary,0,1383,0,0,cellular,143,2,unknown,0
58,management,married,tertiary,0,5942,0,0,cellular,64,2,unknown,0
40,housemaid,married,secondary,0,1050,0,0,cellular,117,2,unknown,0
31,management,married,tertiary,0,1575,0,0,cellular,178,4,unknown,0
42,management,divorced,tertiary,0,1622,1,0,cellular,158,2,unknown,0
42,technician,single,secondary,1,0,0,1,cellular,51,4,unknown,0
46,unemployed,married,secondary,0,3533,1,0,cellular,235,2,unknown,0
59,retired,married,primary,0,94,0,0,cellular,256,2,unknown,0
58,retired,married,secondary,0,7560,0,0,cellular,364,2,unknown,0
32,management,divorced,tertiary,0,874,0,0,cellular,1282,6,unknown,1
49,management,married,secondary,0,0,0,0,cellular,138,2,unknown,0
34,management,single,tertiary,0,1009,1,0,cellular,68,2,unknown,0
33,technician,single,secondary,0,827,1,0,cellular,58,4,unknown,0
30,management,single,tertiary,0,74,0,0,cellular,96,5,unknown,0
39,housemaid,married,primary,0,562,0,0,cellular,234,2,unknown,0
34,blue-collar,married,secondary,0,172,0,0,cellular,237,2,unknown,0
32,management,single,tertiary,0,100,0,0,cellular,181,2,unknown,0
52,management,married,tertiary,0,0,0,0,cellular,106,2,unknown,0
58,technician,married,secondary,0,1463,1,0,cellular,110,3,unknown,0
49,unknown,married,secondary,0,1269,0,0,cellular,117,9,unknown,0
36,management,single,tertiary,0,419,0,0,cellular,122,2,unknown,0
30,management,single,tertiary,0,67,0,0,cellular,52,2,unknown,0
36,technician,married,secondary,0,1659,0,0,cellular,126,2,unknown,0
35,management,married,tertiary,0,362,0,0,cellular,95,8,unknown,0
30,technician,single,secondary,0,700,1,0,cellular,73,2,unknown,0
59,blue-collar,married,primary,0,2192,0,0,cellular,365,2,unknown,0
37,management,single,tertiary,0,553,0,0,cellular,63,2,unknown,0
30,management,single,secondary,0,1913,0,0,cellular,250,2,unknown,0
31,technician,single,secondary,0,279,0,0,cellular,213,2,unknown,0
34,management,single,tertiary,0,2757,1,0,cellular,126,2,unknown,0
56,retired,married,tertiary,0,3616,0,1,cellular,63,2,unknown,0
47,services,married,primary,0,586,0,0,cellular,68,2,unknown,0
58,retired,married,primary,0,1472,0,0,cellular,74,2,unknown,0
30,management,single,secondary,0,24,0,0,cellular,29,4,unknown,0
37,technician,single,secondary,0,353,1,0,cellular,147,2,unknown,0
50,blue-collar,married,secondary,0,418,0,1,cellular,867,2,unknown,0
54,technician,married,secondary,0,-777,0,1,cellular,117,2,unknown,0
54,management,single,tertiary,0,2419,1,0,cellular,139,2,unknown,0
32,management,single,tertiary,0,2667,1,0,cellular,971,2,unknown,1
51,management,married,tertiary,0,8304,0,0,cellular,105,2,unknown,0
40,management,married,tertiary,0,12409,1,0,cellular,196,2,unknown,0
32,technician,single,secondary,0,5,0,0,cellular,105,2,unknown,0
30,management,single,tertiary,0,478,0,0,cellular,193,3,unknown,0
31,management,married,tertiary,1,-253,0,0,cellular,220,4,unknown,0
30,technician,single,tertiary,0,8138,1,0,cellular,227,2,unknown,0
31,technician,single,tertiary,0,438,1,0,cellular,130,2,unknown,0
34,technician,single,secondary,0,27,0,0,cellular,256,9,unknown,0
47,unemployed,married,tertiary,0,0,0,0,cellular,232,5,unknown,0
41,management,married,tertiary,0,2781,1,0,cellular,95,2,unknown,0
30,management,single,tertiary,0,443,1,1,cellular,80,2,unknown,0
55,management,divorced,tertiary,0,277,0,0,cellular,101,3,unknown,0
38,management,divorced,tertiary,0,554,0,0,cellular,138,4,unknown,0
41,management,married,tertiary,0,557,1,1,cellular,148,4,unknown,0
36,unemployed,divorced,secondary,0,871,0,0,cellular,396,3,unknown,1
45,blue-collar,married,primary,0,328,1,0,cellular,174,4,unknown,0
52,admin.,married,secondary,0,2347,0,1,cellular,603,3,unknown,0
35,management,married,tertiary,0,77,0,0,cellular,69,4,unknown,0
37,management,married,tertiary,0,4044,0,0,cellular,87,4,unknown,0
54,admin.,married,secondary,0,19213,0,0,cellular,100,6,unknown,0
47,management,single,tertiary,0,0,0,0,cellular,138,2,unknown,0
32,technician,single,secondary,0,-114,0,0,cellular,155,2,unknown,0
53,admin.,married,secondary,0,8449,0,0,cellular,123,2,unknown,0
50,technician,married,tertiary,0,5907,1,1,cellular,338,2,unknown,0
33,technician,single,secondary,0,2481,0,0,cellular,104,2,unknown,0
30,management,married,secondary,0,850,0,0,cellular,507,2,unknown,1
44,self-employed,married,primary,0,614,0,0,cellular,85,4,unknown,0
31,management,single,tertiary,0,1836,1,0,cellular,177,2,unknown,0
30,management,single,tertiary,0,1038,0,0,cellular,88,2,unknown,0
53,management,married,tertiary,0,-1,0,0,cellular,150,2,unknown,0
35,technician,married,secondary,0,1067,0,1,cellular,179,6,unknown,0
33,technician,single,secondary,1,329,0,0,cellular,137,2,unknown,0
30,technician,single,secondary,0,281,0,0,cellular,105,2,unknown,0
42,unemployed,divorced,secondary,0,759,0,0,cellular,126,3,unknown,0
30,management,single,tertiary,0,368,1,0,cellular,241,2,unknown,0
30,management,single,tertiary,0,-672,0,0,cellular,130,2,unknown,0
43,management,married,tertiary,0,-526,0,0,cellular,603,2,unknown,0
59,retired,married,primary,0,0,0,0,cellular,66,2,unknown,0
33,technician,single,tertiary,0,2024,0,0,cellular,109,2,unknown,0
33,technician,married,secondary,0,3243,0,0,cellular,439,4,unknown,1
39,technician,married,secondary,0,1986,0,0,cellular,217,6,unknown,0
34,management,single,tertiary,0,2835,1,0,cellular,107,2,unknown,0
52,management,married,tertiary,0,3508,0,0,cellular,252,2,unknown,0
